58004.252474	0	0	-4	0
58004.2684859	0.001533203	0	-4	0
58004.2985068	0.001533203	0	-4	0
58004.3160196	0.001533203	0	-4	0
58004.3315301	0.001533203	0	-4	0
58004.3475415	0.001533203	0	-4	0
58004.3815652	0.001533203	0	-4	0
58004.3975768	0.001533203	0	-4	0
58004.4160898	0.001533203	0	-4	0
58004.4306002	0.001533203	0	-4	0
58004.4476119	0.001533203	0	-4	0
58004.4816359	0.001533203	0	-4	0
58004.4976478	0.001533203	0	-4	0
58004.51566	0.001533203	0	-4	0
58004.5311714	0.001533203	0	-4	0
58004.5476826	0.001533203	0	-4	0
58004.5812065	0.001533203	0	-4	0
58004.5982185	0.001533203	0	-4	0
58004.61473	0.001533203	0	-4	0
58004.6312424	0.001533203	0	-4	0
58004.6477533	0.001533203	0	-4	0
58004.680777	0.001533203	0	-4	0
58004.6977887	0.001533203	0	-4	0
58004.7158014	0.001533203	0	-4	0
58004.7308123	0.001533203	0	-4	0
58004.7483249	0.001533203	0	-4	0
58004.7813476	0.001533203	0	-4	0
58004.7978594	0.001533203	0	-4	0
58004.815372	0.001533203	0	-4	0
58004.8318838	0.001533203	0	-4	0
58004.8473949	0.001533203	0	-4	0
58004.8809187	0.001533203	0	-4	0
58004.8979302	0.001533203	0	-4	0
58004.9149422	0.001533203	0	-4	0
58004.9309535	0.001533203	0	-4	0
58004.9474653	0.001533203	0	-4	0
58004.9819896	0.001533203	0	-4	0
58004.9980015	0.001533203	0	-4	0
58005.0155134	0.001533203	0	-4	0
58005.0315247	0.001533203	0	-4	0
58005.0490373	0.001533203	0	-4	0
58005.0810596	0.001533203	0	-4	0
58005.0980816	0.001533203	0	-4	0
58005.1180957	0.001533203	0	-4	0
58005.1321053	0.001533203	0	-4	0
58005.1486168	0.001533203	0	-4	0
58005.1811406	0.001533203	0	-4	0
58005.1971516	0.001533203	0	-4	0
58005.2156645	0.001533203	0	-4	0
58005.2311753	0.001533203	0	-4	0
58005.2476872	0.001533203	0	-4	0
58005.281211	0.001533203	0	-4	0
58005.2977225	0.001533203	0	-4	0
58005.3152348	0.001533203	0	-4	0
58005.3307459	0.001533203	0	-4	0
58005.3472577	0.001533203	0	-4	0
58005.381282	0.001533203	0	-4	0
58005.3977933	0.001533203	0	-4	0
58005.415806	0.001533203	0	-4	0
58005.4308166	0.001533203	0	-4	0
58005.4473281	0.001533203	0	-4	0
58005.4843546	0.001533203	0	-4	0
58005.4973641	0.001533203	0	-4	0
58005.514876	0.001533203	0	-4	0
58005.5323885	0.001533203	0	-4	0
58005.5473992	0.001533203	0	-4	0
58005.5809227	0.001533203	0	-4	0
58005.5969343	0.001533203	0	-4	0
58005.6164477	0.001533203	0	-4	0
